Period Ending,Country/Region,CLDR Territory Code,Product,Reason,Court Orders,"Executive, Police, etc.",Items Requested To Be Removed
2017-06-30,Russia,RU,YouTube,Fraud,0,244,244
2017-06-30,Russia,RU,YouTube,Government Criticism,0,109,109
2017-06-30,Russia,RU,YouTube,Hate Speech,0,164,182
2017-06-30,Russia,RU,YouTube,Impersonation,0,3,3
2017-06-30,Russia,RU,YouTube,National Security,0,10867,10875
2017-06-30,Russia,RU,YouTube,Obscenity/Nudity,0,4,4
2017-06-30,Russia,RU,YouTube,Privacy and Security,0,13,14
2017-06-30,Russia,RU,YouTube,Regulated Goods and Services,0,516,516
2017-06-30,Russia,RU,YouTube,Religious Offense,0,4,4
2017-06-30,Russia,RU,YouTube,Suicide Promotion,0,174,188
2017-06-30,Russia,RU,YouTube,Violence,0,74,74
2017-06-30,Saudi Arabia,SA,Google Play Apps,National Security,0,1,1
2017-06-30,Saudi Arabia,SA,Google Play Apps,Obscenity/Nudity,0,1,1
2017-06-30,Saudi Arabia,SA,Google Play Apps,Regulated Goods and Services,0,5,5
2017-06-30,Saudi Arabia,SA,Google Sites,Obscenity/Nudity,0,2,2
2017-06-30,Saudi Arabia,SA,YouTube,Copyright,0,1,2
2017-06-30,Saudi Arabia,SA,YouTube,Government Criticism,0,2,2
2017-06-30,Serbia,RS,Google Play Apps,Privacy and Security,0,1,1
2017-06-30,Singapore,SG,Web Search,Bullying/Harassment,1,0,1
2017-06-30,Slovakia,SK,Web Search,Privacy and Security,0,1,3
2017-06-30,South Africa,ZA,Web Search,Defamation,2,0,12
2017-06-30,South Korea,KR,Blogger,Defamation,0,2,2
2017-06-30,South Korea,KR,Blogger,Drug Abuse,0,1,1
2017-06-30,South Korea,KR,Blogger,Electoral Law,0,1,1
2017-06-30,South Korea,KR,Blogger,Fraud,0,19,19
2017-06-30,South Korea,KR,Blogger,Government Criticism,0,1,1
2017-06-30,South Korea,KR,Blogger,Impersonation,0,1,7
2017-06-30,South Korea,KR,Blogger,Obscenity/Nudity,0,2,4
2017-06-30,South Korea,KR,Blogger,Privacy and Security,0,5,86
2017-06-30,South Korea,KR,Blogger,Regulated Goods and Services,0,17,582
2017-06-30,South Korea,KR,Google Apps,Other,0,1,17
2017-06-30,South Korea,KR,Google Apps,Regulated Goods and Services,0,1,1
2017-06-30,South Korea,KR,Google Docs,Adult Content,0,1,1
2017-06-30,South Korea,KR,Google Docs,Regulated Goods and Services,0,9,40
2017-06-30,South Korea,KR,Google Images,Privacy and Security,0,1,1
2017-06-30,South Korea,KR,Google Images,Trademark,1,0,1
2017-06-30,South Korea,KR,Google Photos,Privacy and Security,0,1,2
2017-06-30,South Korea,KR,Google Play Apps,Fraud,0,1,1
2017-06-30,South Korea,KR,Google Play Apps,Obscenity/Nudity,0,3,3
2017-06-30,South Korea,KR,Google Play Apps,Other,0,1,4
2017-06-30,South Korea,KR,Google Play Apps,Regulated Goods and Services,0,3,28
2017-06-30,South Korea,KR,Google Sites,Fraud,0,6,19
2017-06-30,South Korea,KR,Google Sites,Reason Unspecified,0,1,5
2017-06-30,South Korea,KR,Google Sites,Regulated Goods and Services,0,1,1
2017-06-30,South Korea,KR,Google+,Defamation,0,1,1
2017-06-30,South Korea,KR,Google+,Fraud,0,16,226
2017-06-30,South Korea,KR,Google+,Privacy and Security,0,2,14
2017-06-30,South Korea,KR,Google+,Reason Unspecified,0,1,11
2017-06-30,South Korea,KR,Google+,Regulated Goods and Services,0,1,19
2017-06-30,South Korea,KR,Google+,Trademark,0,2,4
2017-06-30,South Korea,KR,Web Search,Bullying/Harassment,0,1,1
2017-06-30,South Korea,KR,Web Search,Copyright,0,23,23
2017-06-30,South Korea,KR,Web Search,Defamation,0,1,1
2017-06-30,South Korea,KR,Web Search,Impersonation,0,1,1
2017-06-30,South Korea,KR,Web Search,Privacy and Security,0,15,19
2017-06-30,South Korea,KR,Web Search,Regulated Goods and Services,0,2,16
2017-06-30,South Korea,KR,YouTube,Adult Content,0,1,5
2017-06-30,South Korea,KR,YouTube,Copyright,0,2,9
2017-06-30,South Korea,KR,YouTube,Defamation,1,4,12
2017-06-30,South Korea,KR,YouTube,Drug Abuse,0,4,6
2017-06-30,South Korea,KR,YouTube,Obscenity/Nudity,0,1,1
2017-06-30,South Korea,KR,YouTube,Privacy and Security,0,6,36
2017-06-30,South Korea,KR,YouTube,Regulated Goods and Services,0,1,1
2017-06-30,Spain,ES,Blogger,Defamation,5,0,140
2017-06-30,Spain,ES,Blogger,Hate Speech,0,1,1
2017-06-30,Spain,ES,Blogger,National Security,1,0,1
2017-06-30,Spain,ES,Blogger,Privacy and Security,1,0,1
2017-06-30,Spain,ES,Blogger,Trademark,4,0,9
2017-06-30,Spain,ES,Google Images,Privacy and Security,0,1,1
2017-06-30,Spain,ES,Google Maps,Other,0,1,1
2017-06-30,Spain,ES,Google Places,Reason Unspecified,1,0,12
2017-06-30,Spain,ES,Other,Reason Unspecified,1,0,1
2017-06-30,Spain,ES,Web Search,Copyright,7,3,6417
2017-06-30,Spain,ES,Web Search,Privacy and Security,0,43,106
2017-06-30,Spain,ES,Web Search,Trademark,1,0,3
2017-06-30,Spain,ES,YouTube,Defamation,0,1,1
2017-06-30,Spain,ES,YouTube,Privacy and Security,0,1,1
2017-06-30,Spain,ES,YouTube,Violence,1,0,4
2017-06-30,Sweden,SE,Google Videos,Copyright,0,1,1
2017-06-30,Sweden,SE,Web Search,Privacy and Security,0,2,3
2017-06-30,Switzerland,CH,Web Search,Business Complaints,1,0,2
2017-06-30,Taiwan,TW,Blogger,Defamation,1,0,1
2017-06-30,Taiwan,TW,Google Docs,Copyright,0,3,4
2017-06-30,Taiwan,TW,Google Play Apps,Other,0,2,2
2017-06-30,Taiwan,TW,Google Play Apps,Reason Unspecified,0,2,4
2017-06-30,Taiwan,TW,Web Search,Defamation,2,1,3
